,Time,Inflow_1,Inflow_2,Inflow_3
95,2019-09-20 23:00:00,1.2683399679590364,0.5847099852289828,0.3079199922212865
96,2019-09-21 00:00:00,1.0864999725527011,0.4838899877759103,0.2551199935551266
97,2019-09-21 01:00:00,1.1130899718809815,5.089799871420837,0.3838999903018702
98,2019-09-21 02:00:00,1.456339963209757,2.8237699286655698,0.3598299909099295
99,2019-09-21 03:00:00,1.0752499728369,1.8640099529111467,0.275959993028664
100,2019-09-21 04:00:00,0.99524997485787,1.3629399655692396,0.2387199939694254
101,2019-09-21 05:00:00,0.9403199762455186,1.0128999744119938,0.2100099946947011
102,2019-09-21 06:00:00,0.897239977333811,0.7786999803283833,0.1899899952004488
103,2019-09-21 07:00:00,0.8622899782167222,0.6284499841240174,0.1818999954048193
104,2019-09-21 08:00:00,0.8342599789248194,0.5267499866931755,0.1766299955379508
105,2019-09-21 09:00:00,0.8149399794128838,0.4533599885471629,0.1721899956501147
106,2019-09-21 10:00:00,0.7966699798744229,0.40441998978349125,0.168449995744595
107,2019-09-21 11:00:00,0.7795199803076682,0.3761399904979043,0.1652899958244233
108,2019-09-21 12:00:00,0.7634799807128728,0.3567299909882421,0.1626499958911153
109,2019-09-21 13:00:00,0.74803998110292,0.341919991362374,0.1604299959471972
110,2019-09-21 14:00:00,0.7336999814651788,0.3304299916526359,0.1585899959936796
111,2019-09-21 15:00:00,0.7215499817721137,0.3207599918969206,0.1570399960328359
112,2019-09-21 16:00:00,0.7102099820585861,0.3124399921071015,0.1557299960659292
113,2019-09-21 17:00:00,0.7000299823157545,0.309309992186172,0.1546299960937175
114,2019-09-21 18:00:00,0.6934699824814741,0.3070999922420012,0.1536999961172113
115,2019-09-21 19:00:00,0.7053999821800969,0.3030099923453235,0.152899996137421
116,2019-09-21 20:00:00,0.6983099823592055,0.3022699923640174,0.1522999961525783
117,2019-09-21 21:00:00,0.6927899824986522,0.3017099923781642,0.1517999961652094
118,2019-09-21 22:00:00,0.6878599826231945,0.3012899923887742,0.1513799961758194
119,2019-09-21 23:00:00,0.6838099827255061,0.3020199923703328,0.1510299961846612
120,2019-09-22 00:00:00,0.6801399828182183,0.30267999235365983,0.1507499961917346
121,2019-09-22 01:00:00,0.6768399829015832,0.3030499923443129,0.1505199961975449
122,2019-09-22 02:00:00,0.6738699829766118,0.3032599923390078,0.15030999620285
123,2019-09-22 03:00:00,0.6711499830453248,0.3033899923357237,0.1501499962068919
124,2019-09-22 04:00:00,0.6687699831054488,0.3054499922836838,0.1500299962099233
125,2019-09-22 05:00:00,0.6668699831534465,0.3070499922432643,0.1499499962119443
126,2019-09-22 06:00:00,0.6650199832001815,0.3083299922109287,0.1499099962129548
127,2019-09-22 07:00:00,0.6637199832330223,0.3097599921748039,0.1498999962132073
128,2019-09-22 08:00:00,0.662679983259295,0.3321799916084271,0.1500199962101759
129,2019-09-22 09:00:00,0.6615499832878411,0.3220199918650904,0.1500099962104286
130,2019-09-22 10:00:00,0.6610699832999669,0.3205099919032361,0.1500599962091654
131,2019-09-22 11:00:00,0.8515299784885427,0.5650099857266466,0.1586599959919112
132,2019-09-22 12:00:00,1.1431499711216018,0.789149980064394,0.1669899957814777
133,2019-09-22 13:00:00,0.8704599780103307,0.4803399878655909,0.1628199958868207
134,2019-09-22 14:00:00,0.8107699795182268,0.43939998889982224,0.1626199958918732
135,2019-09-22 15:00:00,0.7854699801573588,0.41073998962383457,0.1623999958974309
136,2019-09-22 16:00:00,0.7661699806449177,0.3884199901876853,0.1621199959045042
137,2019-09-22 17:00:00,0.7499999810534062,0.37071999063482497,0.1617599959135986
138,2019-09-22 18:00:00,0.736029981406318,0.3578599909596959,0.1613399959242087
139,2019-09-22 19:00:00,0.7029099822429996,0.34032999140254083,0.161189995927998
140,2019-09-22 20:00:00,0.7003499823076706,0.3364999914992947,0.1606199959423975
141,2019-09-22 21:00:00,0.6987199823488479,0.33329999158013346,0.1600599959565442
142,2019-09-22 22:00:00,0.6970899823900252,0.3305299916501097,0.1595199959701858
143,2019-09-22 23:00:00,0.6949899824430756,0.3280599917125072,0.1590199959828169
